NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0008608	ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0008608		27	-0.44541776	-1.3476527	0.096370466	0.5511483	1.0	3677	tags=63%, list=31%, signal=90%	
MEIOTIC SYNAPSIS%REACTOME%R-HSA-1221632.3	MEIOTIC SYNAPSIS%REACTOME%R-HSA-1221632.3		21	-0.4820222	-1.3468593	0.094159715	0.5514494	1.0	2284	tags=38%, list=19%, signal=47%	
DAP12 SIGNALING%REACTOME DATABASE ID RELEASE 93%2424491	DAP12 SIGNALING%REACTOME DATABASE ID RELEASE 93%2424491		17	-0.5045211	-1.3464407	0.1378531	0.5504954	1.0	2190	tags=41%, list=18%, signal=50%	
MISCELLANEOUS TRANSPORT AND BINDING EVENTS%REACTOME DATABASE ID RELEASE 93%5223345	MISCELLANEOUS TRANSPORT AND BINDING EVENTS%REACTOME DATABASE ID RELEASE 93%5223345		20	-0.47895443	-1.3462168	0.107540175	0.5489471	1.0	1168	tags=25%, list=10%, signal=28%	
REGULATION OF FATTY ACID OXIDATION%GOBP%GO:0046320	REGULATION OF FATTY ACID OXIDATION%GOBP%GO:0046320		20	-0.4747985	-1.3441368	0.10253317	0.5533384	1.0	1423	tags=30%, list=12%, signal=34%	
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071		77	-0.35935774	-1.3440176	0.05112782	0.5514004	1.0	1935	tags=25%, list=16%, signal=29%	
CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331	CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331		20	-0.4812196	-1.3433287	0.09794438	0.5514246	1.0	78	tags=15%, list=1%, signal=15%	
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001		88	-0.35034668	-1.3424045	0.046546545	0.5522013	1.0	1367	tags=30%, list=11%, signal=33%	
MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763	MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763		29	-0.4362477	-1.3423939	0.08019441	0.5499565	1.0	380	tags=28%, list=3%, signal=28%	
RENAL SYSTEM PROCESS%GOBP%GO:0003014	RENAL SYSTEM PROCESS%GOBP%GO:0003014		55	-0.38147232	-1.3411912	0.0625	0.55146104	1.0	1505	tags=24%, list=13%, signal=27%	
REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046599	REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046599		21	-0.46898055	-1.3405845	0.10869565	0.55111444	1.0	2056	tags=33%, list=17%, signal=40%	
REGULATION OF CIRCADIAN RHYTHM%GOBP%GO:0042752	REGULATION OF CIRCADIAN RHYTHM%GOBP%GO:0042752		71	-0.3646509	-1.339202	0.057507988	0.55322456	1.0	2338	tags=30%, list=19%, signal=36%	
PID_P53_REGULATION_PATHWAY%MSIGDB_C2%PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY%MSIGDB_C2%PID_P53_REGULATION_PATHWAY		47	-0.39209992	-1.3391694	0.08544727	0.5510992	1.0	2465	tags=30%, list=20%, signal=37%	
MITOTIC G2/M TRANSITION CHECKPOINT%GOBP%GO:0044818	MITOTIC G2/M TRANSITION CHECKPOINT%GOBP%GO:0044818		41	-0.40604544	-1.3386757	0.08203125	0.5504253	1.0	2284	tags=29%, list=19%, signal=36%	
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY		37	-0.41648734	-1.3384306	0.073569484	0.54894805	1.0	2521	tags=38%, list=21%, signal=48%	
RECIPROCAL MEIOTIC RECOMBINATION%GOBP%GO:0007131	RECIPROCAL MEIOTIC RECOMBINATION%GOBP%GO:0007131		31	-0.4276032	-1.3383096	0.08939213	0.54712	1.0	2014	tags=29%, list=17%, signal=35%	
REGULATION OF STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0106118	REGULATION OF STEROL BIOSYNTHETIC PROCESS%GOBP%GO:0106118		19	-0.4869259	-1.3354377	0.11547619	0.55423164	1.0	1528	tags=32%, list=13%, signal=36%	
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099	REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099		78	-0.35868567	-1.3323045	0.044585988	0.56210876	1.0	1935	tags=24%, list=16%, signal=29%	
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138		28	-0.43790954	-1.3317238	0.10744811	0.5618563	1.0	380	tags=29%, list=3%, signal=29%	
ENERGY METABOLISM%WIKIPATHWAYS_20250810%WP1541%HOMO SAPIENS	ENERGY METABOLISM%WIKIPATHWAYS_20250810%WP1541%HOMO SAPIENS		36	-0.41533273	-1.3312464	0.07421875	0.5611579	1.0	1528	tags=25%, list=13%, signal=29%	
