NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340	RESPONSE TO TYPE I INTERFERON%GOBP%GO:0034340	Details ...	35	0.8241898	2.377718	0.0	0.0	0.0	1230	tags=57%, list=10%, signal=63%	
LEUKOCYTE MIGRATION%GOBP%GO:0050900	LEUKOCYTE MIGRATION%GOBP%GO:0050900	Details ...	86	0.69370884	2.3665993	0.0	0.0	0.0	935	tags=31%, list=8%, signal=34%	
INTERLEUKIN-1 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 93%446652	INTERLEUKIN-1 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 93%446652	Details ...	120	0.6621228	2.3572128	0.0	0.0	0.0	1071	tags=30%, list=9%, signal=33%	
RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0032496	RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0032496		110	0.6737477	2.3525143	0.0	0.0	0.0	1005	tags=27%, list=8%, signal=29%	
INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888	INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888		35	0.8139529	2.3487635	0.0	0.0	0.0	1326	tags=57%, list=11%, signal=64%	
INNATE IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002758	INNATE IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002758		83	0.69129205	2.3460684	0.0	0.0	0.0	1005	tags=30%, list=8%, signal=33%	
RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237	RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237		119	0.65796566	2.3381565	0.0	0.0	0.0	1005	tags=27%, list=8%, signal=29%	
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING		52	0.7457383	2.336787	0.0	0.0	0.0	622	tags=35%, list=5%, signal=36%	
INTERLEUKIN-1 SIGNALING%REACTOME%R-HSA-9020702.4	INTERLEUKIN-1 SIGNALING%REACTOME%R-HSA-9020702.4		94	0.68014157	2.3321335	0.0	0.0	0.0	1474	tags=37%, list=12%, signal=42%	
POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729	POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729		90	0.68430495	2.3262846	0.0	0.0	0.0	641	tags=26%, list=5%, signal=27%	
MEASLES VIRUS INFECTION%WIKIPATHWAYS_20250810%WP4630%HOMO SAPIENS	MEASLES VIRUS INFECTION%WIKIPATHWAYS_20250810%WP4630%HOMO SAPIENS		85	0.6863184	2.3165255	0.0	0.0	0.0	595	tags=24%, list=5%, signal=25%	
REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069	REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045069		60	0.730977	2.3089328	0.0	0.0	0.0	563	tags=32%, list=5%, signal=33%	
INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 93%6783783	INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 93%6783783		26	0.8527539	2.3074586	0.0	0.0	0.0	937	tags=65%, list=8%, signal=71%	
CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222	CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222		79	0.6910904	2.302409	0.0	0.0	0.0	1005	tags=30%, list=8%, signal=33%	
VITAMIN B12 METABOLISM%WIKIPATHWAYS_20250810%WP1533%HOMO SAPIENS	VITAMIN B12 METABOLISM%WIKIPATHWAYS_20250810%WP1533%HOMO SAPIENS		23	0.8698213	2.3018832	0.0	0.0	0.0	165	tags=43%, list=1%, signal=44%	
FOLATE METABOLISM%WIKIPATHWAYS_20250810%WP176%HOMO SAPIENS	FOLATE METABOLISM%WIKIPATHWAYS_20250810%WP176%HOMO SAPIENS		32	0.80651474	2.2984967	0.0	0.0	0.0	1033	tags=44%, list=9%, signal=48%	
PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002221	PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002221		76	0.6867957	2.2931077	0.0	0.0	0.0	1005	tags=29%, list=8%, signal=31%	
DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742	DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742		98	0.6651708	2.2914958	0.0	0.0	0.0	1475	tags=38%, list=12%, signal=43%	
CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME%R-HSA-373076.10	CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME%R-HSA-373076.10		67	0.7000658	2.2900007	0.0	0.0	0.0	737	tags=27%, list=6%, signal=28%	
CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357	CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357		29	0.824752	2.2866127	0.0	0.0	0.0	1230	tags=59%, list=10%, signal=65%	
PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 93%375276	PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 93%375276		37	0.7782989	2.279865	0.0	0.0	0.0	228	tags=30%, list=2%, signal=30%	
HOST PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES INTERFERON INDUCTION%WIKIPATHWAYS_20250810%WP4880%HOMO SAPIENS	HOST PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES INTERFERON INDUCTION%WIKIPATHWAYS_20250810%WP4880%HOMO SAPIENS		31	0.8202762	2.2798378	0.0	0.0	0.0	407	tags=39%, list=3%, signal=40%	
GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621	GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621		28	0.8202096	2.274688	0.0	0.0	0.0	935	tags=43%, list=8%, signal=46%	
INTEGRATIVE ANALYSIS OF TREG GLIAL INTERACTIONS %WIKIPATHWAYS_20250810%WP5561%HOMO SAPIENS	INTEGRATIVE ANALYSIS OF TREG GLIAL INTERACTIONS %WIKIPATHWAYS_20250810%WP5561%HOMO SAPIENS		56	0.7098137	2.2723255	0.0	0.0	0.0	965	tags=30%, list=8%, signal=33%	
LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595	LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595		47	0.7424699	2.270913	0.0	0.0	0.0	935	tags=36%, list=8%, signal=39%	
ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218	ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218		104	0.6557886	2.2702188	0.0	0.0	0.0	1005	tags=27%, list=8%, signal=29%	
CHEMOTAXIS%GOBP%GO:0006935	CHEMOTAXIS%GOBP%GO:0006935		127	0.6327874	2.2687542	0.0	0.0	0.0	935	tags=26%, list=8%, signal=28%	
LOCOMOTION%GOBP%GO:0040011	LOCOMOTION%GOBP%GO:0040011		128	0.63503104	2.2683585	0.0	0.0	0.0	935	tags=27%, list=8%, signal=28%	
CELL CHEMOTAXIS%GOBP%GO:0060326	CELL CHEMOTAXIS%GOBP%GO:0060326		75	0.68598336	2.268128	0.0	0.0	0.0	935	tags=29%, list=8%, signal=32%	
IMMUNE INFILTRATION IN PANCREATIC CANCER%WIKIPATHWAYS_20250810%WP5285%HOMO SAPIENS	IMMUNE INFILTRATION IN PANCREATIC CANCER%WIKIPATHWAYS_20250810%WP5285%HOMO SAPIENS		16	0.92511463	2.2640054	0.0	0.0	0.0	737	tags=81%, list=6%, signal=86%	
TAXIS%GOBP%GO:0042330	TAXIS%GOBP%GO:0042330		127	0.6327874	2.2606378	0.0	0.0	0.0	935	tags=26%, list=8%, signal=28%	
RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456		22	0.8528417	2.2606258	0.0	0.0	0.0	622	tags=50%, list=5%, signal=53%	
IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20250810%WP4197%HOMO SAPIENS	IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20250810%WP4197%HOMO SAPIENS		19	0.89401096	2.2541335	0.0	0.0	0.0	622	tags=74%, list=5%, signal=78%	
IL26 SIGNALING%WIKIPATHWAYS_20250810%WP5347%HOMO SAPIENS	IL26 SIGNALING%WIKIPATHWAYS_20250810%WP5347%HOMO SAPIENS		31	0.8001637	2.2527845	0.0	0.0	0.0	624	tags=35%, list=5%, signal=37%	
CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0071219	CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0071219		87	0.66529197	2.249872	0.0	1.098475E-5	5.0E-4	1005	tags=29%, list=8%, signal=31%	
TOLL LIKE RECEPTOR 4 (TLR4) CASCADE%REACTOME DATABASE ID RELEASE 93%166016	TOLL LIKE RECEPTOR 4 (TLR4) CASCADE%REACTOME DATABASE ID RELEASE 93%166016		121	0.6313325	2.2497146	0.0	1.07774895E-5	5.0E-4	1018	tags=26%, list=8%, signal=28%	
BURN WOUND HEALING%WIKIPATHWAYS_20250810%WP5055%HOMO SAPIENS	BURN WOUND HEALING%WIKIPATHWAYS_20250810%WP5055%HOMO SAPIENS		37	0.7615769	2.2374837	0.0	1.0577906E-5	5.0E-4	244	tags=30%, list=2%, signal=30%	
DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 93%168928	DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 93%168928		64	0.68987775	2.2370288	0.0	1.0385581E-5	5.0E-4	1423	tags=34%, list=12%, signal=39%	
HALLMARK_COMPLEMENT%MSIGDBHALLMARK%HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT%MSIGDBHALLMARK%HALLMARK_COMPLEMENT		101	0.65131325	2.2370262	0.0	1.0200124E-5	5.0E-4	1409	tags=36%, list=12%, signal=40%	
TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337	TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337		28	0.8215974	2.236507	0.0	1.0021175E-5	5.0E-4	1230	tags=57%, list=10%, signal=63%	
MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529	MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529		39	0.7499026	2.2361324	0.0	9.848396E-6	5.0E-4	935	tags=36%, list=8%, signal=39%	
AMB2 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AMB2 INTEGRIN SIGNALING	AMB2 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AMB2 INTEGRIN SIGNALING		22	0.852104	2.229721	0.0	9.681474E-6	5.0E-4	109	tags=36%, list=1%, signal=37%	
2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20250810%WP5222%HOMO SAPIENS	2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20250810%WP5222%HOMO SAPIENS		37	0.76051474	2.2295132	0.0	9.520117E-6	5.0E-4	933	tags=32%, list=8%, signal=35%	
TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250810%WP619%HOMO SAPIENS	TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250810%WP619%HOMO SAPIENS		19	0.88064486	2.2274697	0.0	9.364048E-6	5.0E-4	622	tags=74%, list=5%, signal=78%	
SIGNAL TRANSDUCTION THROUGH IL1R%WIKIPATHWAYS_20250810%WP4496%HOMO SAPIENS	SIGNAL TRANSDUCTION THROUGH IL1R%WIKIPATHWAYS_20250810%WP4496%HOMO SAPIENS		25	0.8177945	2.2273922	0.0	9.213015E-6	5.0E-4	501	tags=40%, list=4%, signal=42%	
GRANULOCYTE MIGRATION%GOBP%GO:0097530	GRANULOCYTE MIGRATION%GOBP%GO:0097530		31	0.7895318	2.222205	0.0	9.066777E-6	5.0E-4	935	tags=39%, list=8%, signal=42%	
PROSTAGLANDIN SIGNALING%WIKIPATHWAYS_20250810%WP5088%HOMO SAPIENS	PROSTAGLANDIN SIGNALING%WIKIPATHWAYS_20250810%WP5088%HOMO SAPIENS		16	0.9131874	2.220082	0.0	8.925109E-6	5.0E-4	607	tags=69%, list=5%, signal=72%	
REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050727	REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050727		200	0.58254397	2.2128913	0.0	8.7878E-6	5.0E-4	1005	tags=23%, list=8%, signal=24%	
THYMIC STROMAL LYMPHOPOIETIN TSLP SIGNALING%WIKIPATHWAYS_20250810%WP2203%HOMO SAPIENS	THYMIC STROMAL LYMPHOPOIETIN TSLP SIGNALING%WIKIPATHWAYS_20250810%WP2203%HOMO SAPIENS		28	0.8064379	2.2104616	0.0	8.654651E-6	5.0E-4	937	tags=50%, list=8%, signal=54%	
REGULATION OF TOLL LIKE RECEPTOR SIGNALING%WIKIPATHWAYS_20250810%WP1449%HOMO SAPIENS	REGULATION OF TOLL LIKE RECEPTOR SIGNALING%WIKIPATHWAYS_20250810%WP1449%HOMO SAPIENS		82	0.66052103	2.2098448	0.0	8.525477E-6	5.0E-4	965	tags=30%, list=8%, signal=33%	
NEUTROPHIL MIGRATION%GOBP%GO:1990266	NEUTROPHIL MIGRATION%GOBP%GO:1990266		25	0.8151038	2.2097201	0.0	8.400102E-6	5.0E-4	935	tags=44%, list=8%, signal=48%	
KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216	KERATINOCYTE DIFFERENTIATION%GOBP%GO:0030216		50	0.71137595	2.2080827	0.0	8.278362E-6	5.0E-4	1371	tags=42%, list=11%, signal=47%	
REGULATION OF VIRAL PROCESS%GOBP%GO:0050792	REGULATION OF VIRAL PROCESS%GOBP%GO:0050792		102	0.63091236	2.2053835	0.0	1.6222639E-5	0.001	563	tags=25%, list=5%, signal=25%	
MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674	MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674		38	0.7468114	2.201737	0.0	1.599415E-5	0.001	595	tags=37%, list=5%, signal=39%	
MYD88-INDEPENDENT TLR4 CASCADE%REACTOME%R-HSA-166166.4	MYD88-INDEPENDENT TLR4 CASCADE%REACTOME%R-HSA-166166.4		101	0.6326244	2.2016091	0.0	1.5772008E-5	0.001	1005	tags=25%, list=8%, signal=27%	
MACROPHAGE STIMULATING PROTEIN MSP SIGNALING%WIKIPATHWAYS_20250810%WP5353%HOMO SAPIENS	MACROPHAGE STIMULATING PROTEIN MSP SIGNALING%WIKIPATHWAYS_20250810%WP5353%HOMO SAPIENS		64	0.6862434	2.201339	0.0	1.5555954E-5	0.001	899	tags=34%, list=7%, signal=37%	
TRIF (TICAM1)-MEDIATED TLR4 SIGNALING%REACTOME DATABASE ID RELEASE 93%937061	TRIF (TICAM1)-MEDIATED TLR4 SIGNALING%REACTOME DATABASE ID RELEASE 93%937061		101	0.6326244	2.1975389	0.0	1.5345739E-5	0.001	1005	tags=25%, list=8%, signal=27%	
REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900	REGULATION OF VIRAL LIFE CYCLE%GOBP%GO:1903900		83	0.65269685	2.1973038	0.0	1.5141129E-5	0.001	563	tags=27%, list=5%, signal=28%	
INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 93%877300	INTERFERON GAMMA SIGNALING%REACTOME DATABASE ID RELEASE 93%877300		70	0.67311996	2.195225	0.0	2.9906469E-5	0.002	628	tags=30%, list=5%, signal=31%	
NEUTROPHIL CHEMOTAXIS%GOBP%GO:0030593	NEUTROPHIL CHEMOTAXIS%GOBP%GO:0030593		23	0.83457637	2.1934974	0.0	2.9518074E-5	0.002	935	tags=48%, list=8%, signal=52%	
CYTOSOLIC DNA SENSING PATHWAY%WIKIPATHWAYS_20250810%WP4655%HOMO SAPIENS	CYTOSOLIC DNA SENSING PATHWAY%WIKIPATHWAYS_20250810%WP4655%HOMO SAPIENS		48	0.71511775	2.193345	0.0	2.9139635E-5	0.002	766	tags=25%, list=6%, signal=27%	
MIRNA ROLE IN IMMUNE RESPONSE IN SEPSIS%WIKIPATHWAYS_20250810%WP4329%HOMO SAPIENS	MIRNA ROLE IN IMMUNE RESPONSE IN SEPSIS%WIKIPATHWAYS_20250810%WP4329%HOMO SAPIENS		24	0.81813323	2.1930578	0.0	2.8770779E-5	0.002	227	tags=42%, list=2%, signal=42%	
RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341	RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341		49	0.71261567	2.1916564	0.0	2.8411145E-5	0.002	1020	tags=41%, list=8%, signal=44%	
CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216	CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216		103	0.63354284	2.1910584	0.0	2.8060389E-5	0.002	1005	tags=24%, list=8%, signal=26%	
POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045639	POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045639		49	0.7072395	2.1806931	0.0	2.7718192E-5	0.002	1190	tags=33%, list=10%, signal=36%	
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479		93	0.6443634	2.1805637	0.0	2.7384236E-5	0.002	1228	tags=31%, list=10%, signal=34%	
CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0007249	CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0007249		27	0.7856197	2.1802957	0.0	2.7058233E-5	0.002	227	tags=30%, list=2%, signal=30%	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818	NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818		144	0.6046375	2.1794534	0.0	3.34392E-5	0.0025	1011	tags=28%, list=8%, signal=30%	
BIOCARTA_IL1R_PATHWAY%MSIGDB_C2%BIOCARTA_IL1R_PATHWAY	BIOCARTA_IL1R_PATHWAY%MSIGDB_C2%BIOCARTA_IL1R_PATHWAY		24	0.81876725	2.1703334	0.0	3.9818304E-5	0.003	501	tags=42%, list=4%, signal=43%	
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481	POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481		57	0.680034	2.1703012	0.0	3.9360624E-5	0.003	1228	tags=35%, list=10%, signal=39%	
TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.6	TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.6		100	0.6279517	2.168267	0.0	4.5382254E-5	0.0035	1005	tags=25%, list=8%, signal=27%	
REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002685	REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002685		102	0.6278887	2.1648881	0.0	4.487234E-5	0.0035	1009	tags=30%, list=8%, signal=33%	
REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680	REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680		73	0.66013825	2.1632895	0.0	4.4373763E-5	0.0035	689	tags=25%, list=6%, signal=26%	
HUMORAL IMMUNE RESPONSE%GOBP%GO:0006959	HUMORAL IMMUNE RESPONSE%GOBP%GO:0006959		68	0.66618806	2.1627166	0.0	4.3886135E-5	0.0035	737	tags=29%, list=6%, signal=31%	
TOLL LIKE RECEPTOR SIGNALING%WIKIPATHWAYS_20250810%WP75%HOMO SAPIENS	TOLL LIKE RECEPTOR SIGNALING%WIKIPATHWAYS_20250810%WP75%HOMO SAPIENS		53	0.6938637	2.161292	0.0	4.3409116E-5	0.0035	965	tags=34%, list=8%, signal=37%	
REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759	REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759		114	0.6143091	2.160114	0.0	4.294235E-5	0.0035	1239	tags=23%, list=10%, signal=25%	
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME%R-HSA-6785807.8	INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME%R-HSA-6785807.8		75	0.6502224	2.157526	0.0	4.8625046E-5	0.004	948	tags=29%, list=8%, signal=32%	
REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001959	REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001959		106	0.614368	2.1573634	0.0	4.8113205E-5	0.004	1239	tags=23%, list=10%, signal=25%	
TOLL LIKE RECEPTOR TLR1:TLR2 CASCADE%REACTOME DATABASE ID RELEASE 93%168179	TOLL LIKE RECEPTOR TLR1:TLR2 CASCADE%REACTOME DATABASE ID RELEASE 93%168179		99	0.6210073	2.1571248	0.0	4.7612026E-5	0.004	2518	tags=42%, list=21%, signal=53%	
TNF ALPHA SIGNALING%WIKIPATHWAYS_20250810%WP231%HOMO SAPIENS	TNF ALPHA SIGNALING%WIKIPATHWAYS_20250810%WP231%HOMO SAPIENS		70	0.6469983	2.1571155	0.0	4.7121182E-5	0.004	824	tags=21%, list=7%, signal=23%	
